Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,New: Highest,Buy Bo : Current,Buy Box 🚚: Current,Unnamed: 13,Black_list,PID
"Steve Madden Women's Luxe Heeled Sandal, Silver, 9",159704.0,204595.0,89.95,16.0,89.95,,,-,0.0,B0CLC723XP,196829222645,196829222645.0,B0CLC3J893,Steve Madden,,GB196829222645,https://www.google.com/search?q=196829222645+Steve+Madden+Women%27s+Luxe+Heeled+Sandal%2C+Silver%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0CLC723XP?psc=1,"https://www.google.com/shopping/product/14503159551692365187/offers?q=196829222645&prds=cid:14503159551692365187,cond:1",Bloomingdale's,42.97,73.05,81.21,88.95,Y,,,$168.03,yes,,,$89.95,,,,Y,none
"Steve Madden Women's Excite Heeled Sandal, Green Suede, 9.5",699827.0,699827.0,119.95,,119.95,,,-,0.0,B0CJ13W4T5,198024034061,198024034061.0,B0CJ12WR41,Steve Madden,,GB198024034061,https://www.google.com/search?q=198024034061+Steve+Madden+Women%27s+Excite+Heeled+Sandal%2C+Green+Suede%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0CJ13W4T5?psc=1,"https://www.google.com/shopping/product/7404987888100880514/offers?q=198024034061&prds=cid:7404987888100880514,cond:1",Shop Premium Outlets,40.99,69.68,77.47,118.95,Y,,,,yes,,,$119.95,,,,Y,none
"Steve Madden Women's Hayle Chelsea Boot, Sand Suede, 8.5 Wide",262353.0,147310.0,80.34,,80.34,,,-,0.0,B0C9K65F8D,197369685471,197369685471.0,B0BFZVF4Y1,Steve Madden,,GB197369685471,https://www.google.com/search?q=197369685471+Steve+Madden+Women%27s+Hayle+Chelsea+Boot%2C+Sand+Suede%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0C9K65F8D?psc=1,"https://www.google.com/shopping/product/15934257874275200357/offers?q=197369685471&prds=cid:15934257874275200357,cond:1",BHFO,33.99,57.78,64.24,79.34,Y,,,,yes,,,$99.95,,,,Y,none
"Steve Madden Women's MOXXI Heeled Sandal, Light Pink, 6",221562.0,644014.0,,,,,,-,,B09GWDV7HW,196361100968,196361100968.0,B09GWTT9W7,Steve Madden,,GB196361100968,https://www.google.com/search?q=196361100968+Steve+Madden+Women%27s+MOXXI+Heeled+Sandal%2C+Light+Pink%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B09GWDV7HW?psc=1,"https://www.google.com/shopping/product/9309307239825943863/offers?q=196361100968&prds=cid:9309307239825943863,cond:1",Steve Madden,100.97,171.65,190.83,190.83,Y,,,$58.41,no,,,$99.95,,,,Y,none
"Steve Madden Women's Lombardo Heeled Sandal, Natural, 6",412979.0,1096899.0,109.95,9.0,109.95,,,-,0.0,B09M7GZYQV,196361097404,196361097404.0,B09M7VNTGZ,Steve Madden,,GB196361097404,https://www.google.com/search?q=196361097404+Steve+Madden+Women%27s+Lombardo+Heeled+Sandal%2C+Natural%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B09M7GZYQV?psc=1,"https://www.google.com/shopping/product/928364914992772553/offers?q=196361097404&prds=cid:928364914992772553,cond:1",Belk,59.5,101.15,112.45,108.95,Y,,,,yes,,,$119.95,,,,Y,none
"Steve Madden Women's Duo Sneaker, White, 6",442427.0,629745.0,89.95,,89.95,,,A1195MQ583AB5O,1.0,B0CHLFGPZ7,198024014186,198024014186.0,B0CHLBX7Z1,Steve Madden,,GB198024014186,https://www.google.com/search?q=198024014186+Steve+Madden+Women%27s+Duo+Sneaker%2C+White%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0CHLFGPZ7?psc=1,"https://www.google.com/shopping/product/5948345575645345415/offers?q=198024014186&prds=cid:5948345575645345415,cond:1",Steve Madden,51.98,88.37,98.24,88.95,Y,,,$95.19,yes,,,$89.95,,,,Y,none
"Steve Madden womens Mav Fashion Boot, Pink, 9 10 US",231993.0,122699.0,78.11,2.0,68.99,,,A3V17JP5RCORRR,1.0,B0B25W41H2,196829284728,196829284728.0,B09Z5F37KW,Steve Madden,,GB196829284728,https://www.google.com/search?q=196829284728+Steve+Madden+womens+Mav+Fashion+Boot%2C+Pink%2C+9+10+US&tbm=shop,Y,https://www.amazon.com/dp/B0B25W41H2?psc=1,"https://www.google.com/shopping/product/16589610711695669898/offers?q=196829284728&prds=cid:16589610711695669898,cond:1",BHFO,42.99,73.08,81.25,77.11,Y,,,$78.11,no,,,$129.95,,,,Y,none
"Steve Madden Women's Triple Chelsea Boot, Bone Leather, 6.5",352414.0,228538.0,59.0,,59.0,,,-,0.0,B0CFB9Q77R,197369518250,197369518250.0,B096MJZTN8,Steve Madden,,GB197369518250,https://www.google.com/search?q=197369518250+Steve+Madden+Women%27s+Triple+Chelsea+Boot%2C+Bone+Leather%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0CFB9Q77R?psc=1,"https://www.google.com/shopping/product/18406530160017447792/offers?q=197369518250&prds=cid:18406530160017447792,cond:1",Sears - BHFO,30.94,52.6,58.48,58.0,Y,,,,yes,,,$118.00,,,,Y,none
"Steve Madden Women's Azariah Heeled Sandal, Fuchsia, 6.5",537487.0,600094.0,119.95,4.0,119.95,,,-,0.0,B0CBSSD61L,197369756928,197369756928.0,B0CBSXDS4H,Steve Madden,,GB197369756928,https://www.google.com/search?q=197369756928+Steve+Madden+Women%27s+Azariah+Heeled+Sandal%2C+Fuchsia%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0CBSSD61L?psc=1,"https://www.google.com/shopping/product/1760623279333377731/offers?q=197369756928&prds=cid:1760623279333377731,cond:1",Nordstrom Rack,55.97,95.15,105.78,118.95,Y,,,$157.86,yes,,,$119.95,,,,Y,none
Steve Madden Windie Sand Suede 6.5 M,573732.0,599291.0,81.38,9.0,81.38,,,A1195MQ583AB5O,1.0,B0C6HYGRJN,196361634531,196361634531.0,B0C6J2B19R,Steve Madden,,GB196361634531,https://www.google.com/search?q=196361634531+Steve+Madden+Windie+Sand+Suede+6.5+M&tbm=shop,Y,https://www.amazon.com/dp/B0C6HYGRJN?psc=1,"https://www.google.com/shopping/product/14382194495639659795/offers?q=196361634531&prds=cid:14382194495639659795,cond:1",BHFO,38.99,66.28,73.69,80.38,Y,,,$161.87,yes,,,$87.91,,,,Y,none
"Steve Madden womens Mav Fashion Boot, Bone, 7 8 US",240067.0,125230.0,94.9,1.0,94.9,,,-,0.0,B0B25RWMWS,196829284834,196829284834.0,B09Z5F37KW,Steve Madden,,GB196829284834,https://www.google.com/search?q=196829284834+Steve+Madden+womens+Mav+Fashion+Boot%2C+Bone%2C+7+8+US&tbm=shop,Y,https://www.amazon.com/dp/B0B25RWMWS?psc=1,"https://www.google.com/shopping/product/730986821645680660/offers?q=196829284834&prds=cid:730986821645680660,cond:1",Steve Madden,49.99,84.98,94.48,93.9,Y,,,$69.95,yes,,,$194.38,,,,Y,none
"Steve Madden Womens Blessing Leather Slingback Heels Black 6 Medium (B,M)",757971.0,891406.0,,,69.61,,,-,0.0,B0C6FWXBR8,196361282909,196361282909.0,B09GWTPNJZ,Steve Madden,,GB196361282909,https://www.google.com/search?q=196361282909+Steve+Madden+Womens+Blessing+Leather+Slingback+Heels+Black+6+Medium+%28B%2CM%29&tbm=shop,Y,https://www.amazon.com/dp/B0C6FWXBR8?psc=1,"https://www.google.com/shopping/product/2899706023991416764/offers?q=196361282909&prds=cid:2899706023991416764,cond:1",Sears - BHFO,38.94,66.2,73.6,68.61,Y,,,,yes,,,$109.00,,,,Y,none
"Steve Madden Women's Elene Ankle Boot, Black Leather, 7",447813.0,453127.0,98.03,,87.59,,,-,0.0,B0C9F7L5D4,197369669433,197369669433.0,B0C9FCHKVL,Steve Madden,,GB197369669433,https://www.google.com/search?q=197369669433+Steve+Madden+Women%27s+Elene+Ankle+Boot%2C+Black+Leather%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B0C9F7L5D4?psc=1,"https://www.google.com/shopping/product/16018955797681560752/offers?q=197369669433&prds=cid:16018955797681560752,cond:1",BHFO,41.99,71.38,79.36,97.03,Y,,,,yes,,,$179.17,,,,Y,none
"Steve Madden Women's Indulge Heeled Sandal, Pink, 8.5",919146.0,901406.0,109.95,,109.95,,,-,0.0,B0C6R9WKNQ,197369639993,197369639993.0,B0C6RJZFYT,Steve Madden,,GB197369639993,https://www.google.com/search?q=197369639993+Steve+Madden+Women%27s+Indulge+Heeled+Sandal%2C+Pink%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0C6R9WKNQ?psc=1,"https://www.google.com/shopping/product/15550753285159254146/offers?q=197369639993&prds=cid:15550753285159254146,cond:1","Walmart - BHFO, Inc.",45.99,78.18,86.92,108.95,Y,,,,yes,,,$109.95,,,,Y,none
"Steve Madden Men's Hennric Combat Boot, Black Leather, 9",658860.0,852673.0,116.58,,116.58,,,-,0.0,B0C9PHC9Z3,197116223048,197116223048.0,B0C9NGPS2J,Steve Madden,,GB197116223048,https://www.google.com/search?q=197116223048+Steve+Madden+Men%27s+Hennric+Combat+Boot%2C+Black+Leather%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0C9PHC9Z3?psc=1,"https://www.google.com/shopping/product/2830848447506719336/offers?q=197116223048&prds=cid:2830848447506719336,cond:1",Steve Madden,66.67,113.34,126.01,115.58,Y,,,,yes,,,$160.00,,,,Y,none
"Steve Madden Women's Courtnie Pump, Pink Leather, 6",328973.0,376873.0,87.47,,87.47,,,-,0.0,B0CC6RXLXT,197369764053,197369764053.0,B0CC7F2P9D,Steve Madden,,GB197369764053,https://www.google.com/search?q=197369764053+Steve+Madden+Women%27s+Courtnie+Pump%2C+Pink+Leather%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B0CC6RXLXT?psc=1,"https://www.google.com/shopping/product/10729029375718189242/offers?q=197369764053&prds=cid:10729029375718189242,cond:1","Walmart - BHFO, Inc.",34.99,59.48,66.13,86.47,Y,,,$162.58,yes,,,$87.47,,,,Y,none
"Steve Madden Women's Laurel Heeled Sandal, Gold Glitter, 11",243247.0,347064.0,87.35,,87.35,,,-,0.0,B0CCFBH6QG,197369142066,197369142066.0,B0CCFLSQ8R,Steve Madden,,GB197369142066,https://www.google.com/search?q=197369142066+Steve+Madden+Women%27s+Laurel+Heeled+Sandal%2C+Gold+Glitter%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B0CCFBH6QG?psc=1,"https://www.google.com/shopping/product/9847913510566743597/offers?q=197369142066&prds=cid:9847913510566743597,cond:1","Walmart - BHFO, Inc.",24.99,42.48,47.23,86.35,Y,,,,yes,,,$119.95,,,,Y,none
"Steve Madden Men's Nills Sneaker, White/Beige, 7.5 M",4300725.0,4300725.0,125.0,,125.0,,,-,0.0,B0CD5PKJ9H,197116285565,197116285565.0,B0CJG5FN82,Steve Madden,,GB197116285565,https://www.google.com/search?q=197116285565+Steve+Madden+Men%27s+Nills+Sneaker%2C+White%2FBeige%2C+7.5+M&tbm=shop,Y,https://www.amazon.com/dp/B0CD5PKJ9H?psc=1,"https://www.google.com/shopping/product/6789912424897254210/offers?q=197116285565&prds=cid:6789912424897254210,cond:1",Sole Desire,47.5,80.75,89.77,124.0,Y,,,,yes,,,$125.00,,,,Y,none
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 11",834.0,1687.0,,,,,,-,,B09H3NJFVK,196307428835,196307428835.0,B0CLVR2J3M,New Balance,yes,GB196307428835,https://www.google.com/search?q=196307428835+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09H3NJFVK?psc=1,"https://www.google.com/shopping/product/14670421353407995045/offers?q=196307428835&prds=cid:14670421353407995045,cond:1",Zappos.com,69.95,118.92,132.21,132.21,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Neon Dragonfly/Black, 11 X-Wide",1468.0,1407.0,,,,,,-,,B09YGHK5H4,196432896431,196432896431.0,B09K52X9QR,New Balance,yes,GB196432896431,https://www.google.com/search?q=196432896431+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Neon+Dragonfly%2FBlack%2C+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGHK5H4?psc=1,"https://www.google.com/shopping/product/14091520277832322191/offers?q=196432896431&prds=cid:14091520277832322191,cond:1",New Balance,109.99,186.98,207.88,207.88,Y,,,,,,,,,,,Y,none
Womens New Balance Fresh Foam X 1080v12,2750.0,3208.0,,,,,,-,,B0BF5RMNHS,196307469258,196307469258.0,B096NKR8NM,New Balance,no,GB196307469258,https://www.google.com/search?q=196307469258+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5RMNHS?psc=1,"https://www.google.com/shopping/product/4189118345623812555/offers?q=196307469258&prds=cid:4189118345623812555,cond:1",Zappos.com,130.34,221.58,246.34,246.34,Y,,,,,,,,,,,Y,none
Womens New Balance Fresh Foam X 1080v12,2739.0,3198.0,,,,,,-,,B0BF5S9ZDC,196307469371,196307469371.0,B096NKR8NM,New Balance,no,GB196307469371,https://www.google.com/search?q=196307469371+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5S9ZDC?psc=1,"https://www.google.com/shopping/product/7332894106062623936/offers?q=196307469371&prds=cid:7332894106062623936,cond:1",REI,95.83,162.91,181.12,181.12,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 6.5 X-Wide",2128.0,2732.0,,,,,,-,,B0BF18TDSQ,196071453712,196071453712.0,B096NKPSY5,New Balance,no,GB196071453712,https://www.google.com/search?q=196071453712+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+6.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BF18TDSQ?psc=1,"https://www.google.com/shopping/product/10884442763745656776/offers?q=196071453712&prds=cid:10884442763745656776,cond:1",Running Warehouse US,109.88,186.8,207.67,207.67,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 7 Narrow",2138.0,2742.0,,,,,,-,,B0BF1DBM7Y,195907630426,195907630426.0,B096NKPSY5,New Balance,no,GB195907630426,https://www.google.com/search?q=195907630426+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+7+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0BF1DBM7Y?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=195907630426&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2187.0,2747.0,,,,,,-,,B0BF19LYTH,196307488907,196307488907.0,B096NKPSY5,New Balance,no,GB196307488907,https://www.google.com/search?q=196307488907+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF19LYTH?psc=1,"https://www.google.com/shopping/product/12987769945448353409/offers?q=196307488907&prds=cid:12987769945448353409,cond:1",ShoeMall,164.95,280.41,311.76,311.76,Y,,,,,,,,,,,Y,none
Women's New Balance Fresh Foam X More v4,4399.0,12614.0,,,,,,-,,B0BSRD45F6,196432351138,196432351138.0,B0CN3KT3CZ,New Balance,yes,GB196432351138,https://www.google.com/search?q=196432351138+Women%27s+New+Balance+Fresh+Foam+X+More+v4&tbm=shop,Y,https://www.amazon.com/dp/B0BSRD45F6?psc=1,"https://www.google.com/shopping/product/1941059615860219346/offers?q=196432351138&prds=cid:1941059615860219346,cond:1",Peltz Shoes,129.96,220.93,245.62,245.62,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X More V4 Light Aluminum/Dark Moonstone 7.5 D (M),8516.0,16412.0,,,,,,-,,B0B8X7F7XZ,196307443692,196307443692.0,B0CPR3LF4F,New Balance,no,GB196307443692,https://www.google.com/search?q=196307443692+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Light+Aluminum%2FDark+Moonstone+7.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0B8X7F7XZ?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307443692&prds=cid:7761070115100045970,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 12.5 X-Wide,13678.0,352884.0,,,,,,-,,B0BBKD8XQ5,196307444125,196307444125.0,B0CPR3LF4F,New Balance,no,GB196307444125,https://www.google.com/search?q=196307444125+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+12.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBKD8XQ5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444125&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 13 X-Wide,13572.0,385603.0,,,,,,-,,B0BBJS4GXM,196307444132,196307444132.0,B0CPR3LF4F,New Balance,no,GB196307444132,https://www.google.com/search?q=196307444132+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+13+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJS4GXM?psc=1,"https://www.google.com/shopping/product/10054863594177151551/offers?q=196307444132&prds=cid:10054863594177151551,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Summer Aqua/Black 16 X-Wide,15649.0,427048.0,,,,,,-,,B0BT26HBF5,196432358045,196432358045.0,B0CPR3LF4F,New Balance,no,GB196432358045,https://www.google.com/search?q=196432358045+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Summer+Aqua%2FBlack+16+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BT26HBF5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196432358045&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 7.5 X-Wide,13471.0,344879.0,,,,,,-,,B0BBK3ZFLZ,196307444026,196307444026.0,B0CPR3LF4F,New Balance,no,GB196307444026,https://www.google.com/search?q=196307444026+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+7.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBK3ZFLZ?psc=1,"https://www.google.com/shopping/product/5786431163406668907/offers?q=196307444026&prds=cid:5786431163406668907,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 15 ED - Medium",8358.0,16826.0,,,,,,-,,B0B8X6STM3,196307486361,196307486361.0,B0CPR3LF4F,New Balance,no,GB196307486361,https://www.google.com/search?q=196307486361+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+15+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6STM3?psc=1,"https://www.google.com/shopping/product/10860442581896052457/offers?q=196307486361&prds=cid:10860442581896052457,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 15 X-Wide,13958.0,384750.0,,,,,,-,,B0BBJYC6BR,196307444156,196307444156.0,B0CPR3LF4F,New Balance,no,GB196307444156,https://www.google.com/search?q=196307444156+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJYC6BR?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444156&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Magnet/Black/Marigold, 7",6521.0,9020.0,,,119.0,,$119.00 ,A3PFLGVU7NSC7M,1.0,B09H3QTM16,196307619165,196307619165.0,B0BYT5397L,New Balance,yes,GB196307619165,https://www.google.com/search?q=196307619165+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Magnet%2FBlack%2FMarigold%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09H3QTM16?psc=1,"https://www.google.com/shopping/product/2930038702071615664/offers?q=196307619165&prds=cid:2930038702071615664,cond:1",Zappos.com,69.99,118.98,132.28,118.0,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Black/Grey Matter/Magnet, 15 X-Wide",5617.0,8494.0,,,,,,-,,B09XRH52T5,196432898749,196432898749.0,B09YB6BWLM,New Balance,yes,GB196432898749,https://www.google.com/search?q=196432898749+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Black%2FGrey+Matter%2FMagnet%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09XRH52T5?psc=1,"https://www.google.com/shopping/product/14031123366606953868/offers?q=196432898749&prds=cid:14031123366606953868,cond:1",Zappos.com,84.79,144.14,160.25,160.25,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam SPT V4 Running Shoe, White/White, 15 X-Wide",13476.0,14803.0,,,,,,-,,B09YGQG6T4,196432991150,196432991150.0,B09668YVJX,New Balance,yes,GB196432991150,https://www.google.com/search?q=196432991150+New+Balance+Men%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+White%2FWhite%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGQG6T4?psc=1,"https://www.google.com/shopping/product/1058989067214868309/offers?q=196432991150&prds=cid:1058989067214868309,cond:1",Zappos.com,78.7,133.79,148.74,148.74,Y,,,,,,,,,,,Y,none
"New Balance Kid's Fresh Foam Roav V1 Lace-up Sneaker, Black/Summer Fog, 12 Wide Little Kid",15605.0,26637.0,,,,,,-,,B07HG25B6Y,193362230816,193362230816.0,B0BPJ3HMYP,New Balance,no,GB193362230816,https://www.google.com/search?q=193362230816+New+Balance+Kid%27s+Fresh+Foam+Roav+V1+Lace-up+Sneaker%2C+Black%2FSummer+Fog%2C+12+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B07HG25B6Y?psc=1,"https://www.google.com/shopping/product/6971441417927488354/offers?q=193362230816&prds=cid:6971441417927488354,cond:1",Nordstrom Rack,54.97,93.45,103.89,103.89,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 5",16977.0,12814.0,,,,,,-,,B07S4XXMTJ,194182384857,194182384857.0,B0CNTKFWLN,New Balance,no,GB194182384857,https://www.google.com/search?q=194182384857+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B07S4XXMTJ?psc=1,"https://www.google.com/shopping/product/16893961087524713469/offers?q=194182384857&prds=cid:16893961087524713469,cond:1",ShoeMall,94.99,161.48,179.53,179.53,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 12",17120.0,12974.0,,,,,,-,,B07S3X3PTM,194182384994,194182384994.0,B0CNTKFWLN,New Balance,no,GB194182384994,https://www.google.com/search?q=194182384994+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B07S3X3PTM?psc=1,"https://www.google.com/shopping/product/13950229935587344785/offers?q=194182384994&prds=cid:13950229935587344785,cond:1",Sun & Ski Sports,79.82,135.69,150.86,150.86,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, White Sea Salt White Hm, 6",17538.0,13063.0,,,,,,-,,B07DJ28MT7,192662770831,192662770831.0,B0CNTKFWLN,New Balance,no,GB192662770831,https://www.google.com/search?q=192662770831+New+Balance+Men%27s+997h+V1+Trainers%2C+White+Sea+Salt+White+Hm%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07DJ28MT7?psc=1,"https://www.google.com/shopping/product/4148469511103241151/offers?q=192662770831&prds=cid:4148469511103241151,cond:1",Sun & Ski Sports,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Blue Hey, 6",17244.0,13343.0,,,,,,-,,B07S1W2V28,194182384376,194182384376.0,B0CNTKFWLN,New Balance,no,GB194182384376,https://www.google.com/search?q=194182384376+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Blue+Hey%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07S1W2V28?psc=1,"https://www.google.com/shopping/product/2397785297024260660/offers?q=194182384376&prds=cid:2397785297024260660,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 10 X-Wide,8879.0,29095.0,,,,,,-,,B0CBHD73FZ,196652786642,196652786642.0,,New Balance,no,GB196652786642,https://www.google.com/search?q=196652786642+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHD73FZ?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196652786642&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Ice Blue/Thirty Watt 13 Wide,146099.0,524724.0,,,,,,-,,B0CBHCQ8VP,196652787014,196652787014.0,,New Balance,yes,GB196652787014,https://www.google.com/search?q=196652787014+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Ice+Blue%2FThirty+Watt+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHCQ8VP?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196652787014&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
