Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Bo : Current,Custom_SKU,Match,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
Kate Spade New York Kate Spade Mini Initial Pendant H Gold One Size,174772.0,170963.0,44.0,60.0,44.0,$109.47 ,,-,0.0,B08BHV7SYQ,0767883835470,767883835470,B08BWP6KR3,Kate Spade New York,yes,,GB767883835470,N,https://www.google.com/search?q=767883835470+Kate+Spade+New+York+Kate+Spade+Mini+Initial+Pendant+H+Gold+One+Size&tbm=shop,https://www.amazon.com/dp/B08BHV7SYQ?psc=1,,,,,,,N
Kate Spade New York Kate Spade Mini Initial Pendant A Gold One Size,179875.0,161723.0,26.0,1.0,26.0,$115.22 ,,-,0.0,B08BHNPSNY,0767883833858,767883833858,B08BWP6KR3,Kate Spade New York,yes,,GB767883833858,Y,https://www.google.com/search?q=767883833858+Kate+Spade+New+York+Kate+Spade+Mini+Initial+Pendant+A+Gold+One+Size&tbm=shop,https://www.amazon.com/dp/B08BHNPSNY?psc=1,"https://www.google.com/shopping/product/6240513067980837681/offers?q=767883833858&prds=cid:6240513067980837681,cond:1",Zappos.com,37.72,64.12,71.29,,N
Kate Spade New York Leila Medium Compact Bifold Wallet Leather Black,154880.0,146476.0,61.99,1.0,61.99,$118.00 ,$67.28 ,A1EUAW10N8919K,3.0,B09641TCV5,0767883110430,767883110430,,Kate Spade New York,yes,,GB767883110430,Y,https://www.google.com/search?q=767883110430+Kate+Spade+New+York+Leila+Medium+Compact+Bifold+Wallet+Leather+Black&tbm=shop,https://www.amazon.com/dp/B09641TCV5?psc=1,"https://www.google.com/shopping/product/9308620333264181113/offers?q=767883110430&prds=cid:9308620333264181113,cond:1",Not Found,,,,,N
"Kate Spade New York Knock On Wood Apple Cookie Jar, one size, Red",270349.0,161194.0,80.0,1000.0,79.95,$80.00 ,$79.95 ,A1S6914ST7IGDS,1.0,B0BT3RS9KK,0882864869166,882864869166,,KATE SPADE,yes,,GB882864869166,N,https://www.google.com/search?q=882864869166+Kate+Spade+New+York+Knock+On+Wood+Apple+Cookie+Jar%2C+one+size%2C+Red&tbm=shop,https://www.amazon.com/dp/B0BT3RS9KK?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Love 2-Piece Stemless Toasting Flutes, 0.75 LB, Clear",139893.0,132970.0,50.0,1000.0,50.0,$76.36 ,$41.95 ,-,0.0,B085J3N5Z9,0882864855022,882864855022,B08K3JX6GH,Kate Spade New York,yes,,GB882864855022,Y,https://www.google.com/search?q=882864855022+Kate+Spade+New+York+Love+2-Piece+Stemless+Toasting+Flutes%2C+0.75+LB%2C+Clear&tbm=shop,https://www.amazon.com/dp/B085J3N5Z9?psc=1,"https://www.google.com/shopping/product/5505711317032649978/offers?q=882864855022&prds=cid:5505711317032649978,cond:1",Zola,49.99,84.98,94.48,,N
"Kate Spade New York Willow Drive8482 Trivet, 1.33 LB, Taupe/Grey",139811.0,134908.0,13.79,8.0,13.79,$22.55 ,$29.97 ,-,0.0,B07SWNQHTH,0882864826916,882864826916,B0CGWCTX1D,Kate Spade,yes,,GB882864826916,N,https://www.google.com/search?q=882864826916+Kate+Spade+New+York+Willow+Drive8482+Trivet%2C+1.33+LB%2C+Taupe%2FGrey&tbm=shop,https://www.amazon.com/dp/B07SWNQHTH?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Willow Drive8482 Purpose Bowl, 1.13 LB, Taupe/Grey",135757.0,133445.0,,,,$36.49 ,,-,,B07T5YSLGK,0882864793850,882864793850,B0CGWCTX1D,Kate Spade,yes,,GB882864793850,Y,https://www.google.com/search?q=882864793850+Kate+Spade+New+York+Willow+Drive8482+Purpose+Bowl%2C+1.13+LB%2C+Taupe%2FGrey&tbm=shop,https://www.amazon.com/dp/B07T5YSLGK?psc=1,"https://www.google.com/shopping/product/14120081416690925649/offers?q=882864793850&prds=cid:14120081416690925649,cond:1",replacements.com,25.99,44.18,49.12,49.12,Y
Kate Spade New York Women's Park Row Three-Hand White & Leopard Print Silicone Band Watch (Model: KSW1811),210626.0,399911.0,92.4,1000.0,92.4,$148.00 ,,-,0.0,B0C7WM5FKY,0796483624375,796483624375,B0CRB76JDV,Kate Spade New York,yes,,GB796483624375,N,https://www.google.com/search?q=796483624375+Kate+Spade+New+York+Women%27s+Park+Row+Three-Hand+White+%26+Leopard+Print+Silicone+Band+Watch+%28Model%3A+KSW1811%29&tbm=shop,https://www.amazon.com/dp/B0C7WM5FKY?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Take Note Large Polka Dot Leatherette Initial Notebook, Bound Journal Includes 168 Lined Pages and Bookmark, C (Green)",97367.0,76862.0,19.95,116.0,19.95,$19.95 ,$35.99 ,A1ITAXF428DAVC,1.0,B098TWYLF3,0825466132320,825466132320,B098TT4CDN,Kate Spade New York,yes,,GB825466132320,N,https://www.google.com/search?q=825466132320+Kate+Spade+New+York+Take+Note+Large+Polka+Dot+Leatherette+Initial+Notebook%2C+Bound+Journal+Includes+168+Lined+Pages+and+Bookmark%2C+C+%28Green%29&tbm=shop,https://www.amazon.com/dp/B098TWYLF3?psc=1,Not Found,Not Found,,,,,N
"kate spade new york ""Infinity and Beyond"" Clear/Gold Knot Mini Pendant Necklace",188061.0,252267.0,31.81,3.0,31.77,$148.00 ,,-,0.0,B01B2EBH2M,0098686607514,098686607514,B01ECFZ1H0,Kate Spade New York,yes,,GB098686607514,Y,https://www.google.com/search?q=098686607514+kate+spade+new+york+%22Infinity+and+Beyond%22+Clear%2FGold+Knot+Mini+Pendant+Necklace&tbm=shop,https://www.amazon.com/dp/B01B2EBH2M?psc=1,"https://www.google.com/shopping/product/15739393761031308538/offers?q=098686607514&prds=cid:15739393761031308538,cond:1",Not Found,,,,,N
Kate Spade Madison Saffiano Leather Passport Holder,201875.0,300069.0,39.41,1.0,37.89,$65.94 ,$39.84 ,A1EUAW10N8919K,1.0,B0CGSQ8MFK,0196021323324,196021323324,,Kate Spade New York,yes,,GB196021323324,Y,https://www.google.com/search?q=196021323324+Kate+Spade+Madison+Saffiano+Leather+Passport+Holder&tbm=shop,https://www.amazon.com/dp/B0CGSQ8MFK?psc=1,"https://www.google.com/shopping/product/5567112552532745655/offers?q=196021323324&prds=cid:5567112552532745655,cond:1",Not Found,,,,,N
Kate Spade New York Protective Hardshell Case Compatible with Apple iPhone 14 - Classic Peony [KSIPH-222-CFLCC],175499.0,154808.0,42.49,1.0,42.49,$49.99 ,,-,0.0,B0BBYWLNGL,0650450081533,650450081533,,Kate Spade New York,yes,,GB650450081533,Y,https://www.google.com/search?q=650450081533+Kate+Spade+New+York+Protective+Hardshell+Case+Compatible+with+Apple+iPhone+14+-+Classic+Peony+%5BKSIPH-222-CFLCC%5D&tbm=shop,https://www.amazon.com/dp/B0BBYWLNGL?psc=1,"https://www.google.com/shopping/product/5434632200742927295/offers?q=650450081533&prds=cid:5434632200742927295,cond:1",Not Found,,,,,N
"Kate Spade New York Cute 1 Inch Binder, Holds Letter Size 8.5'' x 11'' Paper, 3 Ring Binder with Tab Dividers and Pockets, Green Three Ring Binder, Joy Dot",83883.0,90454.0,19.95,106.0,19.95,$19.95 ,,-,0.0,B0C9MPWGXG,0825466163621,825466163621,,Kate Spade New York,yes,,GB825466163621,N,https://www.google.com/search?q=825466163621+Kate+Spade+New+York+Cute+1+Inch+Binder%2C+Holds+Letter+Size+8.5%27%27+x+11%27%27+Paper%2C+3+Ring+Binder+with+Tab+Dividers+and+Pockets%2C+Green+Three+Ring+Binder%2C+Joy+Dot&tbm=shop,https://www.amazon.com/dp/B0C9MPWGXG?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Recipe Book with 7 Tabbed Sections and Recipe Card Sleeves, Blank Recipe Book Organizer Includes Notes Pages and Recipe Pages, Gold Dot with Script",160465.0,143534.0,36.95,2.0,36.95,$36.95 ,$61.49 ,A25ECBM47BMWMY,1.0,B09NCKG2K8,0825466141438,825466141438,B01N7WFX70,Kate Spade New York,yes,,GB825466141438,Y,https://www.google.com/search?q=825466141438+Kate+Spade+New+York+Recipe+Book+with+7+Tabbed+Sections+and+Recipe+Card+Sleeves%2C+Blank+Recipe+Book+Organizer+Includes+Notes+Pages+and+Recipe+Pages%2C+Gold+Dot+with+Script&tbm=shop,https://www.amazon.com/dp/B09NCKG2K8?psc=1,"https://www.google.com/shopping/product/2939509420807938575/offers?q=825466141438&prds=cid:2939509420807938575,cond:1",Not Found,,,,,N
"Kate Spade New York Vintage Cherry Dot Tea Kettle, 3.70 LB, Multi",123500.0,81509.0,45.0,1000.0,45.0,$60.00 ,$54.95 ,A1S6914ST7IGDS,1.0,B086LKL3DP,0882864861535,882864861535,,Kate Spade New York,yes,,GB882864861535,Y,https://www.google.com/search?q=882864861535+Kate+Spade+New+York+Vintage+Cherry+Dot+Tea+Kettle%2C+3.70+LB%2C+Multi&tbm=shop,https://www.amazon.com/dp/B086LKL3DP?psc=1,"https://www.google.com/shopping/product/8728806353434707289/offers?q=882864861535&prds=cid:8728806353434707289,cond:1",Not Found,,,,,N
"Kate Spade New York Floral Way Footed Bowl, 2.34, WHITE MULTI",151503.0,157255.0,49.45,25.0,49.45,$84.00 ,$59.95 ,A3LIZLPRJO6YR2,1.0,B097Q88TBG,0882864867216,882864867216,B099PF96CB,Kate Spade New York,yes,,GB882864867216,Y,https://www.google.com/search?q=882864867216+Kate+Spade+New+York+Floral+Way+Footed+Bowl%2C+2.34%2C+WHITE+MULTI&tbm=shop,https://www.amazon.com/dp/B097Q88TBG?psc=1,"https://www.google.com/shopping/product/792369219080205080/offers?q=882864867216&prds=cid:792369219080205080,cond:1",Neiman Marcus,60.0,102.0,113.4,,N
"Kate Spade New York Dipped Notebook, C (1643C)",186825.0,172761.0,14.98,6.0,14.98,$35.00 ,$23.68 ,A5Y29EC5BKB5N,5.0,B01CTCXG8E,0825466937468,825466937468,B01CTCXFW6,Kate Spade New York,yes,,GB825466937468,N,https://www.google.com/search?q=825466937468+Kate+Spade+New+York+Dipped+Notebook%2C+C+%281643C%29&tbm=shop,https://www.amazon.com/dp/B01CTCXG8E?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Dipped Notebook, K (1643K)",178945.0,167931.0,14.95,1.0,14.95,$54.34 ,$22.04 ,A5Y29EC5BKB5N,5.0,B01CTCXGNO,0825466937529,825466937529,B01CTCXFW6,Kate Spade New York,yes,,GB825466937529,Y,https://www.google.com/search?q=825466937529+Kate+Spade+New+York+Dipped+Notebook%2C+K+%281643K%29&tbm=shop,https://www.amazon.com/dp/B01CTCXGNO?psc=1,"https://www.google.com/shopping/product/16812990255636979610/offers?q=825466937529&prds=cid:16812990255636979610,cond:1",Not Found,,,,,N
"Kate Spade New York Dipped Notebook, J (1643J)",182229.0,169163.0,16.83,7.0,16.83,$54.34 ,$24.98 ,A5Y29EC5BKB5N,6.0,B01CTCXG8Y,0825466937512,825466937512,B01CTCXFW6,Kate Spade New York,yes,,GB825466937512,N,https://www.google.com/search?q=825466937512+Kate+Spade+New+York+Dipped+Notebook%2C+J+%281643J%29&tbm=shop,https://www.amazon.com/dp/B01CTCXG8Y?psc=1,Not Found,Not Found,,,,,N
"KATE SPADE NEW YORK Joy Dot Placemats 4-Pack Set, Reversible, 100% Cotton, Machine Washable, Green/Cream, 13""x19""",207112.0,190439.0,39.99,,39.99,$67.00 ,,-,0.0,B0CK2LMF12,0028332817684,028332817684,B0CK4Y9VFF,Kate Spade New York,yes,,GB028332817684,Y,https://www.google.com/search?q=028332817684+KATE+SPADE+NEW+YORK+Joy+Dot+Placemats+4-Pack+Set%2C+Reversible%2C+100%25+Cotton%2C+Machine+Washable%2C+Green%2FCream%2C+13%22x19%22&tbm=shop,https://www.amazon.com/dp/B0CK2LMF12?psc=1,"https://www.google.com/shopping/product/407922732324974689/offers?q=028332817684&prds=cid:407922732324974689,cond:1",Zola,39.99,67.98,75.58,,N
Kate Spade 895361 Be Jolly Present Treat Jar,374477.0,311681.0,60.0,1000.0,60.0,$60.00 ,,-,0.0,B0BSR2Z2LW,0882864870407,882864870407,B0CJN5DWY8,Kate Spade New York,yes,,GB882864870407,Y,https://www.google.com/search?q=882864870407+Kate+Spade+895361+Be+Jolly+Present+Treat+Jar&tbm=shop,https://www.amazon.com/dp/B0BSR2Z2LW?psc=1,"https://www.google.com/shopping/product/558394470223763433/offers?q=882864870407&prds=cid:558394470223763433,cond:1",Lenox,70.0,119.0,132.3,,N
Kate Spade New York Lemons iPhone 11 Pro Phone Case,202177.0,236561.0,33.98,1.0,33.98,$58.00 ,,-,0.0,B089DMPJJX,0098686615090,098686615090,,Kate Spade New York,yes,,GB098686615090,N,https://www.google.com/search?q=098686615090+Kate+Spade+New+York+Lemons+iPhone+11+Pro+Phone+Case&tbm=shop,https://www.amazon.com/dp/B089DMPJJX?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York 16 Ounce Insulated Travel Mug, Blue Plastic Double Wall Tumbler, Thermal Cup for Coffee or Tea, Dog Party",136849.0,125497.0,18.95,112.0,18.95,$18.95 ,,-,0.0,B09ZYS1G7X,0825466146389,825466146389,B098W59KNV,Kate Spade New York,yes,,GB825466146389,Y,https://www.google.com/search?q=825466146389+Kate+Spade+New+York+16+Ounce+Insulated+Travel+Mug%2C+Blue+Plastic+Double+Wall+Tumbler%2C+Thermal+Cup+for+Coffee+or+Tea%2C+Dog+Party&tbm=shop,https://www.amazon.com/dp/B09ZYS1G7X?psc=1,"https://www.google.com/shopping/product/1712915354977829883/offers?q=825466146389&prds=cid:1712915354977829883,cond:1",Not Found,,,,,N
kate spade new york women's rose gold-tone stainless steel 42/44/45mm band for apple watch®,316544.0,352604.0,65.99,1000.0,65.99,$232.48 ,,-,0.0,B09S2TBKGN,0796483558298,796483558298,B09T5Q1LPD,kate spade new york,yes,,GB796483558298,Y,https://www.google.com/search?q=796483558298+kate+spade+new+york+women%27s+rose+gold-tone+stainless+steel+42%2F44%2F45mm+band+for+apple+watch%C2%AE&tbm=shop,https://www.amazon.com/dp/B09S2TBKGN?psc=1,"https://www.google.com/shopping/product/4372370856577640106/offers?q=796483558298&prds=cid:4372370856577640106,cond:1",Kate Spade New York,138.0,234.6,260.82,,N
Kate Spade Glimmer Large Top Zip Tote Shoulder Bag Glitter Holiday (Gold),144217.0,134671.0,109.01,10.0,102.0,$160.00 ,$108.23 ,AZB3X1Q0X22QL,9.0,B0CMMNNLBH,0196021370588,196021370588,B0CMN6HT32,Kate Spade,yes,,GB196021370588,N,https://www.google.com/search?q=196021370588+Kate+Spade+Glimmer+Large+Top+Zip+Tote+Shoulder+Bag+Glitter+Holiday+%28Gold%29&tbm=shop,https://www.amazon.com/dp/B0CMMNNLBH?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Tape Dispenser (825466927254),121398.0,118676.0,24.95,55.0,24.95,$44.04 ,,-,0.0,B00JJYDNF2,"0825466927254, 5059944004730, 7174117321624",825466927254,,Kate Spade New York,yes,,GB825466927254,N,https://www.google.com/search?q=825466927254+Kate+Spade+New+York+Tape+Dispenser+%28825466927254%29&tbm=shop,https://www.amazon.com/dp/B00JJYDNF2?psc=1,"https://www.google.com/shopping/product/6308438841853993473/offers?q=825466927254&prds=cid:6308438841853993473,cond:1",Not Found,,,,,N
"Kate Spade New York Dipped Notebook, N (1643N)",168835.0,149692.0,,,29.97,$36.97 ,$29.97 ,AWBEWNWKW3C99,1.0,B01CTCXGF2,0825466937550,825466937550,B01CTCXFW6,Kate Spade New York,no,,GB825466937550,Y,https://www.google.com/search?q=825466937550+Kate+Spade+New+York+Dipped+Notebook%2C+N+%281643N%29&tbm=shop,https://www.amazon.com/dp/B01CTCXGF2?psc=1,"https://www.google.com/shopping/product/16812990255636979610/offers?q=825466937550&prds=cid:16812990255636979610,cond:1",Not Found,,,,,N
"KATE SPADE NEW YORK in The Loop & Joy Dot Reversible Table Runner, 100% Cotton, Machine Washable, Green/Cream, 15""x108""",149258.0,104461.0,44.99,,44.99,$44.99 ,,-,0.0,B0CK2PHK3B,0028332817806,028332817806,B0CK4YNLS2,Kate Spade New York,yes,,GB028332817806,N,https://www.google.com/search?q=028332817806+KATE+SPADE+NEW+YORK+in+The+Loop+%26+Joy+Dot+Reversible+Table+Runner%2C+100%25+Cotton%2C+Machine+Washable%2C+Green%2FCream%2C+15%22x108%22&tbm=shop,https://www.amazon.com/dp/B0CK2PHK3B?psc=1,Not Found,Not Found,,,,,N
"kate spade new york ""Kate Spade Pendants"" ""T"" womens Pendant Necklace, 18""",183911.0,125615.0,44.0,10.0,44.0,$120.51 ,,-,0.0,B00JHE0PUU,0098686491342,098686491342,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491342,N,https://www.google.com/search?q=098686491342+kate+spade+new+york+%22Kate+Spade+Pendants%22+%22T%22+womens+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0PUU?psc=1,Not Found,Not Found,,,,,N
"KATE SPADE NEW YORK in The Loop & Joy Dot Reversible Table Runner, 100% Cotton, Machine Washable, Cream/Navy Blue, 15""x108""",148946.0,104244.0,44.99,,44.99,$44.99 ,,-,0.0,B0CK2MDNRH,0028332817813,028332817813,B0CK4YNLS2,Kate Spade New York,yes,,GB028332817813,Y,https://www.google.com/search?q=028332817813+KATE+SPADE+NEW+YORK+in+The+Loop+%26+Joy+Dot+Reversible+Table+Runner%2C+100%25+Cotton%2C+Machine+Washable%2C+Cream%2FNavy+Blue%2C+15%22x108%22&tbm=shop,https://www.amazon.com/dp/B0CK2MDNRH?psc=1,"https://www.google.com/shopping/product/5922492533053002057/offers?q=028332817813&prds=cid:5922492533053002057,cond:1",Not Found,,,,,N
"Kate Spade New York Acrylic Cell Phone Stand, Novelty Phone Holder for Desk, Elephant",102811.0,86123.0,34.95,31.0,34.95,$49.00 ,$55.00 ,A302A2L4QHAVOL,1.0,B09B2QR3XZ,0825466132153,825466132153,B0CCWNB22N,Kate Spade New York,yes,,GB825466132153,N,https://www.google.com/search?q=825466132153+Kate+Spade+New+York+Acrylic+Cell+Phone+Stand%2C+Novelty+Phone+Holder+for+Desk%2C+Elephant&tbm=shop,https://www.amazon.com/dp/B09B2QR3XZ?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Travel Umbrella Flair Flora One Size,143484.0,157876.0,,,80.0,$106.22 ,$84.99 ,A25ECBM47BMWMY,1.0,B07T7ZXFVC,0825466983458,825466983458,B0B4YDQ2HS,Kate Spade New York,yes,,GB825466983458,Y,https://www.google.com/search?q=825466983458+Kate+Spade+New+York+Travel+Umbrella+Flair+Flora+One+Size&tbm=shop,https://www.amazon.com/dp/B07T7ZXFVC?psc=1,"https://www.google.com/shopping/product/1630462514431926476/offers?q=825466983458&prds=cid:1630462514431926476,cond:1",Not Found,,,,,N
Kate Spade New York Protective Hardshell Case Compatible with Apple iPhone 14 Pro - Multi Floral [KSIPH-223-MFLR],258075.0,272847.0,,,,$49.99 ,$43.82 ,-,,B0BBZ3CQ68,0650450167053,650450167053,,Kate Spade New York,yes,,GB650450167053,N,https://www.google.com/search?q=650450167053+Kate+Spade+New+York+Protective+Hardshell+Case+Compatible+with+Apple+iPhone+14+Pro+-+Multi+Floral+%5BKSIPH-223-MFLR%5D&tbm=shop,https://www.amazon.com/dp/B0BBZ3CQ68?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Larabee Dot Crystal Decanter, Non-Leaded",138825.0,116428.0,,,169.99,$184.99 ,$169.99 ,A37ETYULSFHG6G,3.0,B00BYIOPP8,0882864427083,882864427083,B0CP6HYW44,Kate Spade New York,no,,GB882864427083,Y,https://www.google.com/search?q=882864427083+Kate+Spade+New+York+Larabee+Dot+Crystal+Decanter%2C+Non-Leaded&tbm=shop,https://www.amazon.com/dp/B00BYIOPP8?psc=1,"https://www.google.com/shopping/product/2574073960776975526/offers?q=882864427083&prds=cid:2574073960776975526,cond:1",Not Found,,,,,N
"kate spade new york Travel Umbrella, Raindrop (black/white)",154239.0,162271.0,108.0,1.0,99.97,$111.27 ,$108.00 ,ANZYNJW9IIF9C,1.0,B078X62F68,0825466956452,825466956452,B0B4YDQ2HS,kate spade new york,no,,GB825466956452,Y,https://www.google.com/search?q=825466956452+kate+spade+new+york+Travel+Umbrella%2C+Raindrop+%28black%2Fwhite%29&tbm=shop,https://www.amazon.com/dp/B078X62F68?psc=1,"https://www.google.com/shopping/product/16201315667530589772/offers?q=825466956452&prds=cid:16201315667530589772,cond:1",Not Found,,,,,N
"Kate Spade New York Women's Wilhemina/S Square Sunglasses, Havana Multi/Polarized Brown Gradient, 55mm, 18mm",360081.0,580801.0,44.0,10.0,39.39,$180.00 ,$66.10 ,A27Z4JX0PINYRW,5.0,B09PR8GCW8,0716736737027,716736737027,B0C7F4LKFH,Kate Spade New York,yes,,GB716736737027,N,https://www.google.com/search?q=716736737027+Kate+Spade+New+York+Women%27s+Wilhemina%2FS+Square+Sunglasses%2C+Havana+Multi%2FPolarized+Brown+Gradient%2C+55mm%2C+18mm&tbm=shop,https://www.amazon.com/dp/B09PR8GCW8?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Deco Dot 2-Piece Round Food Storage Set,144672.0,92041.0,30.0,1000.0,25.0,$87.19 ,$30.82 ,A3HL723KUZXKM8,2.0,B07JBX987B,0882864731265,882864731265,,Kate Spade New York,yes,,GB882864731265,Y,https://www.google.com/search?q=882864731265+Kate+Spade+New+York+Deco+Dot+2-Piece+Round+Food+Storage+Set&tbm=shop,https://www.amazon.com/dp/B07JBX987B?psc=1,"https://www.google.com/shopping/product/11230984396808788293/offers?q=882864731265&prds=cid:11230984396808788293,cond:1",Zola,29.99,50.98,56.68,,N
Kate Spade New York Pencil Holder (825466927278),132152.0,110030.0,24.0,8.0,24.0,$46.00 ,,-,0.0,B00TTLO3NG,"0791836602925, 0825466927278","791836602925, 825466927278",,Kate Spade,yes,,"GB791836602925, 825466927278",N,https://www.google.com/search?q=791836602925%2C+825466927278+Kate+Spade+New+York+Pencil+Holder+%28825466927278%29&tbm=shop,https://www.amazon.com/dp/B00TTLO3NG?psc=1,"https://www.google.com/shopping/product/14699914851392470122/offers?q=791836602925&prds=cid:14699914851392470122,cond:1",Not Found,,,,,N
KATE SPADE CHELSEA BELT BAG WAIST FANNY PACK BLACK NYLON LEATHER,212674.0,209212.0,84.22,5.0,84.0,$189.00 ,$89.20 ,AZB3X1Q0X22QL,2.0,B09MPSM24F,0767883220337,767883220337,,Kate spade new york,yes,,GB767883220337,N,https://www.google.com/search?q=767883220337+KATE+SPADE+CHELSEA+BELT+BAG+WAIST+FANNY+PACK+BLACK+NYLON+LEATHER&tbm=shop,https://www.amazon.com/dp/B09MPSM24F?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Larabee Dot 4-Piece Stemless Wine Glass Set, Gold",149119.0,120025.0,57.0,1.0,57.0,$61.00 ,$57.68 ,AYQ535LUH6JMC,4.0,B09NPDVPZS,0882864866806,882864866806,B0CP6HYW44,Kate Spade New York,no,,GB882864866806,N,https://www.google.com/search?q=882864866806+Kate+Spade+New+York+Larabee+Dot+4-Piece+Stemless+Wine+Glass+Set%2C+Gold&tbm=shop,https://www.amazon.com/dp/B09NPDVPZS?psc=1,Not Found,Not Found,,,,,N
Kate Spade Sadie North South Leather Crossbody Bag Purse Handbag (Lime Sherbert),151691.0,145467.0,165.86,3.0,150.91,$194.00 ,$163.87 ,A1WTOJSJJF8L89,2.0,B0BZK38Q57,0196021219054,196021219054,B09Y3312XS,Kate Spade New York,no,,GB196021219054,N,https://www.google.com/search?q=196021219054+Kate+Spade+Sadie+North+South+Leather+Crossbody+Bag+Purse+Handbag+%28Lime+Sherbert%29&tbm=shop,https://www.amazon.com/dp/B0BZK38Q57?psc=1,Not Found,Not Found,,,,,N
Kate Spade Sadie North South Crossbody Purse (Deep Jade),148797.0,141745.0,96.16,1.0,95.48,$198.97 ,$100.06 ,A2CV6UK7UYXAVL,1.0,B0BLHTR8QG,0196021167737,196021167737,B09Y3312XS,Kate Spade New York,yes,,GB196021167737,Y,https://www.google.com/search?q=196021167737+Kate+Spade+Sadie+North+South+Crossbody+Purse+%28Deep+Jade%29&tbm=shop,https://www.amazon.com/dp/B0BLHTR8QG?psc=1,"https://www.google.com/shopping/product/17396984798098135108/offers?q=196021167737&prds=cid:17396984798098135108,cond:1",Not Found,,,,,N
Kate Spade New York Sadie North South Crossbody Purse,140680.0,135478.0,150.31,3.0,135.36,$198.00 ,$163.49 ,A1WTOJSJJF8L89,1.0,B0BF2JNYMB,0196021119866,196021119866,B09Y3312XS,Kate Spade New York,no,,GB196021119866,N,https://www.google.com/search?q=196021119866+Kate+Spade+New+York+Sadie+North+South+Crossbody+Purse&tbm=shop,https://www.amazon.com/dp/B0BF2JNYMB?psc=1,Not Found,Not Found,,,,,N
Kate Spade Sadie North South Crossbody Purse (Black),147878.0,142330.0,93.51,5.0,76.0,$198.00 ,$91.34 ,A6SA3YQONVT1,8.0,B09Y2JZGLD,0196021070143,196021070143,B09Y3312XS,Kate Spade New York,no,,GB196021070143,N,https://www.google.com/search?q=196021070143+Kate+Spade+Sadie+North+South+Crossbody+Purse+%28Black%29&tbm=shop,https://www.amazon.com/dp/B09Y2JZGLD?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Joy Dot Kitchen Towels 2-Pack Set, Absorbent 100% Cotton Velour, Black/Beige, 17""x28""",69843.0,66482.0,23.99,430.0,23.99,$24.99 ,,-,0.0,B0CFYK8YZ4,0028332816717,028332816717,B0CG2GSGJM,Kate Spade New York,yes,,GB028332816717,N,https://www.google.com/search?q=028332816717+Kate+Spade+New+York+Joy+Dot+Kitchen+Towels+2-Pack+Set%2C+Absorbent+100%25+Cotton+Velour%2C+Black%2FBeige%2C+17%22x28%22&tbm=shop,https://www.amazon.com/dp/B0CFYK8YZ4?psc=1,Not Found,Not Found,,,,,N
Kate Spade Glimmer Large Top Zip Tote Shoulder Bag Glitter Holiday (Black),144128.0,134488.0,123.25,4.0,123.05,$160.00 ,$130.39 ,A2PAY05SVKTB0S,6.0,B0CMMN5QPF,0196021370571,196021370571,B0CMN6HT32,Kate Spade,yes,,GB196021370571,Y,https://www.google.com/search?q=196021370571+Kate+Spade+Glimmer+Large+Top+Zip+Tote+Shoulder+Bag+Glitter+Holiday+%28Black%29&tbm=shop,https://www.amazon.com/dp/B0CMMN5QPF?psc=1,"https://www.google.com/shopping/product/8539784676088278647/offers?q=196021370571&prds=cid:8539784676088278647,cond:1",Not Found,,,,,N
Kate Spade Glimmer Large Top Zip Tote Shoulder Bag Glitter Holiday (Mitten Pink),143734.0,134504.0,127.97,1.0,127.77,$160.00 ,$125.34 ,A15AG8OU2UH84L,5.0,B0CMMMSVBF,0196021370595,196021370595,B0CMN6HT32,Kate Spade,no,,GB196021370595,Y,https://www.google.com/search?q=196021370595+Kate+Spade+Glimmer+Large+Top+Zip+Tote+Shoulder+Bag+Glitter+Holiday+%28Mitten+Pink%29&tbm=shop,https://www.amazon.com/dp/B0CMMMSVBF?psc=1,"https://www.google.com/shopping/product/1302314202526898228/offers?q=196021370595&prds=cid:1302314202526898228,cond:1",Not Found,,,,,N
