Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"Birkenstock Arizona Shearling Suede Leather Narrow Women | Midnight (1020583) (6, Midnight)",100432,120352,148.76,1,148.76,$275.63,$148.89,A14BWDDARP3W5Z,4,B09BFVDTBJ,886454830963,886454830963,B073H46FB1,Birkenstock,yes,GB0886454830963,https://www.google.com/search?q=0886454830963+Birkenstock+Arizona+Shearling+Suede+Leather+Narrow+Women+%7C+Midnight+%281020583%29+%286%2C+Midnight%29&tbm=shop,Y,https://www.amazon.com/dp/B09BFVDTBJ?psc=1,"https://www.google.com/shopping/product/9642112020854878959/offers?q=0886454830963&prds=cid:9642112020854878959,cond:1",eBay,106.95,181.81,202.14,,N,V,9642112020854878959
"Birkenstock Women's Kyoto Suede Sandals, Taupe, Tan, 10-10.5 Narrow Women/8-8.5 Narrow Men",581936,781910,149.95,2,149.95,$267.40,$149.95,A1QFV54JFUWZAD,7,B08RRP2TNJ,802436797192,802436797192,B0C5X4QYSF,Birkenstock,no,GB0802436797192,https://www.google.com/search?q=0802436797192+Birkenstock+Women%27s+Kyoto+Suede+Sandals%2C+Taupe%2C+Tan%2C+10-10.5+Narrow+Women%2F8-8.5+Narrow+Men&tbm=shop,N,https://www.amazon.com/dp/B08RRP2TNJ?psc=1,Not Found,Not Found,,,,,N,V,9623720912563151521
Birkenstock Women's Mayari Vegan Birko-Flor Anthracite Pull Up 42 R,6048,10783,,,187.98,$189.98,$188.36,A1B43WMIJ58I3U,2,B074S79TSG,886457069742,886457069742,B001EJNMXS,Birkenstock,no,GB0886457069742,https://www.google.com/search?q=0886457069742+Birkenstock+Women%27s+Mayari+Vegan+Birko-Flor+Anthracite+Pull+Up+42+R&tbm=shop,N,https://www.amazon.com/dp/B074S79TSG?psc=1,Not Found,Not Found,,,,,N,V,9619807380011851036
Birkenstock 1017826336 Buckley - Black Sd N 36,2123794,2666354,150,4,150,$243.36,$150.00,"A1QFV54JFUWZAD, A1C20BH4U0AX41",5,B087ZZL273,822698425244,822698425244,B074KPK8JG,Birkenstock,no,GB0822698425244,https://www.google.com/search?q=0822698425244+Birkenstock+1017826336+Buckley+-+Black+Sd+N+36&tbm=shop,Y,https://www.amazon.com/dp/B087ZZL273?psc=1,"https://www.google.com/shopping/product/14522927823399991457/offers?q=0822698425244&prds=cid:14522927823399991457,cond:1",BIRKENSTOCK,155.95,265.11,294.75,,N,V,9606765502486354460
Birkenstock 1018520341 Arizona Pl V- Black Bf N 41,561180,739371,109.95,2,109.95,$205.21,$104.94,A2F3U3NJJC3IJO,1,B08P26D1QX,822698563946,822698563946,B0CV4Q5J3H,Birkenstock,no,GB0822698563946,https://www.google.com/search?q=0822698563946+Birkenstock+1018520341+Arizona+Pl+V-+Black+Bf+N+41&tbm=shop,N,https://www.amazon.com/dp/B08P26D1QX?psc=1,Not Found,Not Found,,,,,N,V,9604675921929808761
"Birkenstock Men's Arizona Exquisite Sandals, Black, 12 Medium US",237860,246571,220,2,220,$343.25,$269.71,A1C20BH4U0AX41,3,B09MSM3D2T,887759610649,887759610649,B004S98O6G,Birkenstock,no,GB0887759610649,https://www.google.com/search?q=0887759610649+Birkenstock+Men%27s+Arizona+Exquisite+Sandals%2C+Black%2C+12+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09MSM3D2T?psc=1,Not Found,Not Found,,,,,N,V,9593350608609328671
"Birkenstock Men's Arizona Soft Footbed Slides, Midnight, Blue, 9 Medium US",6419,233363,129.55,1,129.55,$149.00,$133.01,AB8PP5ABO5Y5C,5,B09MSLZLBP,886454862681,886454862681,B00BUQ4ADQ,Birkenstock,no,GB0886454862681,https://www.google.com/search?q=0886454862681+Birkenstock+Men%27s+Arizona+Soft+Footbed+Slides%2C+Midnight%2C+Blue%2C+9+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09MSLZLBP?psc=1,Not Found,Not Found,,,,,N,V,9592887239013883174
"Birkenstock Women's Mayari Sandal,Habana,42 EU/11-11.5 M US",6045,10686,103.98,1,103.48,$139.95,$185.48,-,0,B007CGG4UU,886454003251,886454003251,B001EJNMXS,Birkenstock,yes,GB0886454003251,https://www.google.com/search?q=0886454003251+Birkenstock+Women%27s+Mayari+Sandal%2CHabana%2C42+EU%2F11-11.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B007CGG4UU?psc=1,"https://www.google.com/shopping/product/9587114960933449551/offers?q=0886454003251&prds=cid:9587114960933449551,cond:1",REI,130,221,245.7,,N,V,9587114960933449551
"Birkenstock Women's Tongs Flip Flops, Stone, 6",261858,325146,,,96,$133.95,$109.34,AB8PP5ABO5Y5C,3,B071HNM6ZX,4.04E+12,4040714642710,B07CS9Z7Z7,Birkenstock,no,GB4040714642710,https://www.google.com/search?q=4040714642710+Birkenstock+Women%27s+Tongs+Flip+Flops%2C+Stone%2C+6&tbm=shop,N,https://www.amazon.com/dp/B071HNM6ZX?psc=1,Not Found,Not Found,,,,,N,V,9583172608137864775
Birkenstock Women's Franca Oiled Leather Fire Red 40 N,257407,329083,135,2,135,$227.94,$134.98,A1C20BH4U0AX41,1,B089J12GQB,822698217856,822698217856,B07CS9Z7Z7,Birkenstock,no,GB0822698217856,https://www.google.com/search?q=0822698217856+Birkenstock+Women%27s+Franca+Oiled+Leather+Fire+Red+40+N&tbm=shop,N,https://www.amazon.com/dp/B089J12GQB?psc=1,Not Found,Not Found,,,,,N,V,9580058677017589367
Birkenstock Women's Yao Hex Neon Pink Pat Birkoflor 37 N,385014,389827,109,1,109,$204.46,$109.00,A1C20BH4U0AX41,1,B07VDM1PZ5,822698192443,822698192443,B07GSFQWKQ,Birkenstock,no,GB0822698192443,https://www.google.com/search?q=0822698192443+Birkenstock+Women%27s+Yao+Hex+Neon+Pink+Pat+Birkoflor+37+N&tbm=shop,Y,https://www.amazon.com/dp/B07VDM1PZ5?psc=1,"https://www.google.com/shopping/product/16951081879675212781/offers?q=0822698192443&prds=cid:16951081879675212781,cond:1",Gearhead Outfitters,120,204,226.8,,N,V,9559936033016206459
Birkenstock 1020716340 Arizona SFB Midnight Sd N 40,1349032,1747701,89,2,89,$235.94,$89.00,A1M3WKKJBR69WV,2,B094NY5Q11,886454862957,886454862957,B0CJ4G3THV,Birkenstock,no,GB0886454862957,https://www.google.com/search?q=0886454862957+Birkenstock+1020716340+Arizona+SFB+Midnight+Sd+N+40&tbm=shop,Y,https://www.amazon.com/dp/B094NY5Q11?psc=1,"https://www.google.com/shopping/product/9547876047285926954/offers?q=0886454862957&prds=cid:9547876047285926954,cond:1",Gazelle Sports,145,246.5,274.05,,N,V,9547876047285926954
"Birkenstock Sydney Birko-Flor Narrow Unisex Shoes Size 3, Color: Flowers White",601463,1348591,157.68,1,157.68,$170.79,$160.22,A1B43WMIJ58I3U,2,B09HRH768R,802436966185,802436966185,B0816GHF2S,Birkenstock,no,GB0802436966185,https://www.google.com/search?q=0802436966185+Birkenstock+Sydney+Birko-Flor+Narrow+Unisex+Shoes+Size+3%2C+Color%3A+Flowers+White&tbm=shop,N,https://www.amazon.com/dp/B09HRH768R?psc=1,Not Found,Not Found,,,,,N,V,9502761609179209648
"Birkenstock Women's Sandals Flip Flops, Pearl White, 5.5",5965,10919,,,102.6,$197.48,$123.35,-,3,B00432F1UA,4.04E+12,4040714892504,B001EJNMXS,Birkenstock,no,GB4040714892504,https://www.google.com/search?q=4040714892504+Birkenstock+Women%27s+Sandals+Flip+Flops%2C+Pearl+White%2C+5.5&tbm=shop,N,https://www.amazon.com/dp/B00432F1UA?psc=1,Not Found,Not Found,,,,,N,V,9494192606058560386
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 38 M EU/ 7-7.5 M US",756029,726538,,,133.75,$149.95,$129.61,A1C20BH4U0AX41,1,B003JBHDJS,809410847416,809410847416,,Birkenstock,no,GB0809410847416,https://www.google.com/search?q=0809410847416+Birkenstock+Women%27s+Florida+Soft+Footbed+Sandal%2C+Habana+Waxy+Leather%2C+38+M+EU%2F+7-7.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B003JBHDJS?psc=1,"https://www.google.com/shopping/product/17166445216192293453/offers?q=0809410847416&prds=cid:17166445216192293453,cond:1",eBay,129.3,219.81,244.38,,N,V,9483305448392642523
Birkenstock Unisex Arizona Sandal Desert Soil Blue Birko-flor 46 R EU,6470,11522,106.19,1,106.19,$205.20,$115.27,A1C20BH4U0AX41,3,B07XLRJD1G,802436776395,802436776395,B00BUQ4ADQ,Birkenstock,yes,GB0802436776395,https://www.google.com/search?q=0802436776395+Birkenstock+Unisex+Arizona+Sandal+Desert+Soil+Blue+Birko-flor+46+R+EU&tbm=shop,Y,https://www.amazon.com/dp/B07XLRJD1G?psc=1,"https://www.google.com/shopping/product/15352769198889449750/offers?q=0802436776395&prds=cid:15352769198889449750,cond:1",Not Found,,,,,N,V,948325260998734399
"BIRKENSTOCK Women's Mayari Sandals, Black Birko-Flor, 41 R EU, 10-10.5 M US",6044,10698,,,105.06,$215.00,$100.33,A1C20BH4U0AX41,2,B003929S22,809410632210,809410632210,B001EJNMXS,Birkenstock,yes,GB0809410632210,https://www.google.com/search?q=0809410632210+BIRKENSTOCK+Women%27s+Mayari+Sandals%2C+Black+Birko-Flor%2C+41+R+EU%2C+10-10.5+M+US&tbm=shop,N,https://www.amazon.com/dp/B003929S22?psc=1,Not Found,Not Found,,,,,N,V,9458740290686749604
"Birkenstock Gary Shoe - Men's Black Suede, 40.0, 9-9.5 M US",421157,449294,,,249.17,$260.29,$205.02,ANZYNJW9IIF9C,3,B07FKFTNQX,886457962067,886457962067,B0BZQKQ78G,Birkenstock,no,GB0886457962067,https://www.google.com/search?q=0886457962067+Birkenstock+Gary+Shoe+-+Men%27s+Black+Suede%2C+40.0%2C+9-9.5+M+US&tbm=shop,Y,https://www.amazon.com/dp/B07FKFTNQX?psc=1,"https://www.google.com/shopping/product/14811247978681815573/offers?q=0886457962067&prds=cid:14811247978681815573,cond:1",Orleans Shoe Co.,150,255,283.5,,N,V,9447864114033715390
Birkenstock 1016790339 Arizona Ds Khaki Bf N 39,546914,846018,134.98,1,134.98,$218.85,$166.68,A1B43WMIJ58I3U,2,B07VDB43J7,822698140024,822698140024,B0CLHCRYH8,Birkenstock,no,GB0822698140024,https://www.google.com/search?q=0822698140024+Birkenstock+1016790339+Arizona+Ds+Khaki+Bf+N+39&tbm=shop,N,https://www.amazon.com/dp/B07VDB43J7?psc=1,Not Found,Not Found,,,,,N,V,9437217660015526720
Birkenstock Unisex Arizona Brown Birko Flor Sandals - 11-11.5 B(M) US Women/9-9.5 B(M) US Men,6405,11361,,,148.98,$148.98,$139.60,-,1,B000UWNNZC,4.01E+12,4013871037736,B00BUQ4ADQ,Birkenstock,no,GB4013871037736,https://www.google.com/search?q=4013871037736+Birkenstock+Unisex+Arizona+Brown+Birko+Flor+Sandals+-+11-11.5+B%28M%29+US+Women%2F9-9.5+B%28M%29+US+Men&tbm=shop,N,https://www.amazon.com/dp/B000UWNNZC?psc=1,Not Found,Not Found,,,,,N,V,942800742797558989
Birkenstock Arizona Birko-Flo Black Sandals - 27 M EU/9-9.5 M US Toddler,527660,575749,80.27,8,79.95,$118.97,$79.95,A1C20BH4U0AX41,3,B01J590IVC,886454676677,886454676677,B07FP6MV7K,Birkenstock,yes,GB0886454676677,https://www.google.com/search?q=0886454676677+Birkenstock+Arizona+Birko-Flo+Black+Sandals+-+27+M+EU%2F9-9.5+M+US+Toddler&tbm=shop,N,https://www.amazon.com/dp/B01J590IVC?psc=1,Not Found,Not Found,,,,,N,V,9422208438928386454
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,40 M EU",248413,303373,134,2,134,$213.87,$138.28,AN4I2SRHUJFLY,4,B004S94M8U,809410997371,809410997371,B074KPK8JG,Birkenstock,no,GB0809410997371,https://www.google.com/search?q=0809410997371+Birkenstock+Boston+Classic+Arch+Clog%2CBlack+Oiled+Leather%2C40+M+EU&tbm=shop,Y,https://www.amazon.com/dp/B004S94M8U?psc=1,"https://www.google.com/shopping/product/4305505529307553659/offers?q=0809410997371&prds=cid:4305505529307553659,cond:1",eBay,139.73,237.54,264.09,,N,V,9421034350292638597
"Birkenstock Sydney Birko-Flor Narrow Unisex Shoes Size 4, Color: Flowers White",617445,1272111,75.99,1,75.99,$159.68,$75.99,A1M5EIC3PTHQ2U,1,B09HRFH73F,802436966215,802436966215,B0816GHF2S,Birkenstock,no,GB0802436966215,https://www.google.com/search?q=0802436966215+Birkenstock+Sydney+Birko-Flor+Narrow+Unisex+Shoes+Size+4%2C+Color%3A+Flowers+White&tbm=shop,N,https://www.amazon.com/dp/B09HRFH73F?psc=1,Not Found,Not Found,,,,,N,V,9416358842035316463
"Birkenstock Men's Mule Sandals, Brown Habana, 6",6503,11476,123.49,3,98.5,$382.30,$123.49,A21OTJ624ZJGCI,3,B000MSX7CI,4.04E+12,4040714437552,B00BUQ4ADQ,Birkenstock,no,GB4040714437552,https://www.google.com/search?q=4040714437552+Birkenstock+Men%27s+Mule+Sandals%2C+Brown+Habana%2C+6&tbm=shop,N,https://www.amazon.com/dp/B000MSX7CI?psc=1,Not Found,Not Found,,,,,N,V,9390513134107697834
"Birkenstock Women's Gizeh Big Buckle Sandals, High Shine Black, 5-5.5 Medium US",180808,309671,198.48,1,198.48,$284.07,$265.93,A1B43WMIJ58I3U,3,B09MSM8PPY,887759315179,887759315179,B0BZQKWMQH,Birkenstock,yes,GB0887759315179,https://www.google.com/search?q=0887759315179+Birkenstock+Women%27s+Gizeh+Big+Buckle+Sandals%2C+High+Shine+Black%2C+5-5.5+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09MSM8PPY?psc=1,Not Found,Not Found,,,,,N,V,9390504039765996389
"Birkenstock Stalon Nubuck Leather Narrow Women (6, Graphite)",646143,470643,199.92,4,199,$340.40,$198.90,A39BYP53PD01TR,5,B08GJ68939,822698270264,822698270264,B0CQTL5RM5,Birkenstock,yes,GB0822698270264,https://www.google.com/search?q=0822698270264+Birkenstock+Stalon+Nubuck+Leather+Narrow+Women+%286%2C+Graphite%29&tbm=shop,Y,https://www.amazon.com/dp/B08GJ68939?psc=1,"https://www.google.com/shopping/product/3143438721002460923/offers?q=0822698270264&prds=cid:3143438721002460923,cond:1",DICK'S Sporting Goods,199.99,339.98,377.98,,N,V,9379085211656711920
BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 38 (US Women's 7-7.5),190490,306296,99.95,1,99.95,$125.00,$101.30,A2F3U3NJJC3IJO,2,B002NKN2E6,809410756671,809410756671,B001EJNJN6,Birkenstock,no,GB0809410756671,https://www.google.com/search?q=0809410756671+BIRKENSTOCK+Gizeh+Birko-Flor+Onyx+Birko-Flor+38+%28US+Women%27s+7-7.5%29&tbm=shop,N,https://www.amazon.com/dp/B002NKN2E6?psc=1,Not Found,Not Found,,,,,N,V,9352207178630817285
"Birkenstock Men's Zermatt Wool Felt Slippers, Mocha, Brown, 10 Medium US",160656,211543,,,120,$135.00,$124.80,AB8PP5ABO5Y5C,2,B07PFD9498,822698099391,822698099391,B074KPK8JG,Birkenstock,no,GB0822698099391,https://www.google.com/search?q=0822698099391+Birkenstock+Men%27s+Zermatt+Wool+Felt+Slippers%2C+Mocha%2C+Brown%2C+10+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B07PFD9498?psc=1,"https://www.google.com/shopping/product/5141742796371660988/offers?q=0822698099391&prds=cid:5141742796371660988,cond:1",DICK'S Sporting Goods,99.99,169.98,188.98,,N,V,9335015601485168653
"Birkenstock Men's Boston Soft Footbed Clogs, Mink, Brown, 11 Medium US",1159361,2447250,,,179,$189.99,$154.27,A1C20BH4U0AX41,3,B079K4HCZW,886457073305,886457073305,B000HDNWFK,Birkenstock,no,GB0886457073305,https://www.google.com/search?q=0886457073305+Birkenstock+Men%27s+Boston+Soft+Footbed+Clogs%2C+Mink%2C+Brown%2C+11+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B079K4HCZW?psc=1,,,,,,,N,V,9325472960048751850
Birkenstock Unisex Arizona Tobacco Oiled Leather Sandals - 43 N EU/10-10.5 2A(N) US Men,6472,11575,138.06,26,135,$143.00,$135.00,A1C20BH4U0AX41,2,B00FAHBT30,886454263587,886454263587,B00BUQ4ADQ,Birkenstock,yes,GB0886454263587,https://www.google.com/search?q=0886454263587+Birkenstock+Unisex+Arizona+Tobacco+Oiled+Leather+Sandals+-+43+N+EU%2F10-10.5+2A%28N%29+US+Men&tbm=shop,N,https://www.amazon.com/dp/B00FAHBT30?psc=1,Not Found,Not Found,,,,,N,V,9317633621157125422
"Birkenstock Men's Arizona Shearling Sandals, Iron/Natural, Grey, Tan, 8 Medium US",80023,242826,179.95,2,179.95,$221.12,$179.95,A1C20BH4U0AX41,1,B0989QSLJN,886454951637,886454951637,B01MSYS2UL,Birkenstock,no,GB0886454951637,https://www.google.com/search?q=0886454951637+Birkenstock+Men%27s+Arizona+Shearling+Sandals%2C+Iron%2FNatural%2C+Grey%2C+Tan%2C+8+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0989QSLJN?psc=1,"https://www.google.com/shopping/product/11269261608625005503/offers?q=0886454951637&prds=cid:11269261608625005503,cond:1",Foot Locker,49.99,84.98,94.48,178.95,Y,V,9312805806924240680
Birkenstock 1019600329 Milano Hl Mocha Bb N 29,960288,1089144,,,120,$155.14,$103.66,A1B43WMIJ58I3U,2,B08P3SCWJX,822698859490,822698859490,B0C94PLJX1,Birkenstock,no,GB0822698859490,https://www.google.com/search?q=0822698859490+Birkenstock+1019600329+Milano+Hl+Mocha+Bb+N+29&tbm=shop,N,https://www.amazon.com/dp/B08P3SCWJX?psc=1,Not Found,Not Found,,,,,N,V,9298150408911959838
Birkenstock 1019600328 Milano Hl Mocha Bb N 28,1019742,1152289,,,142.53,$144.53,$143.13,A1B43WMIJ58I3U,2,B08P3QTT31,822698859469,822698859469,B0C94PLJX1,Birkenstock,no,GB0822698859469,https://www.google.com/search?q=0822698859469+Birkenstock+1019600328+Milano+Hl+Mocha+Bb+N+28&tbm=shop,Y,https://www.amazon.com/dp/B08P3QTT31?psc=1,"https://www.google.com/shopping/product/4425654305485728304/offers?q=0822698859469&prds=cid:4425654305485728304,cond:1",Awesome Shoes,64.5,109.65,121.9,141.53,Y,V,928730158313451885
"Birkenstock New Women's Arizona Sandal Sky Nubuck 40 N,9-9.5 Narrow Women7-7.5 Narrow Men",63561,92741,125,2,125,$243.09,$125.00,A1C20BH4U0AX41,3,B093T45M6Y,886454955062,886454955062,B09XP33DDH,Birkenstock,no,GB0886454955062,https://www.google.com/search?q=0886454955062+Birkenstock+New+Women%27s+Arizona+Sandal+Sky+Nubuck+40+N%2C9-9.5+Narrow+Women7-7.5+Narrow+Men&tbm=shop,Y,https://www.amazon.com/dp/B093T45M6Y?psc=1,"https://www.google.com/shopping/product/3718723867473700929/offers?q=0886454955062&prds=cid:3718723867473700929,cond:1",HSN,49.95,84.92,94.41,124,Y,V,9283420500249587318
Birkenstock 1001505137 Gizeh Eva Metallic Anthra 37,300886,409702,79.95,2,79.95,$107.42,$102.15,A1C20BH4U0AX41,3,B06XCKVS2R,886925303088,886925303088,B0C19XJ9MZ,Birkenstock,no,GB0886925303088,https://www.google.com/search?q=0886925303088+Birkenstock+1001505137+Gizeh+Eva+Metallic+Anthra+37&tbm=shop,Y,https://www.amazon.com/dp/B06XCKVS2R?psc=1,"https://www.google.com/shopping/product/14697461875804234025/offers?q=0886925303088&prds=cid:14697461875804234025,cond:1",Not Found,,,,,N,V,9282793169041489049
Birkenstock Zermatt 365 Clogs Black 43 (Men 10-10.,568975,413791,144.95,1,144.95,$281.18,$144.95,A2F3U3NJJC3IJO,1,B0C7G5XX42,192761320371,192761320371,B0CFGR3K8Z,Birkenstock,no,GB0192761320371,https://www.google.com/search?q=0192761320371+Birkenstock+Zermatt+365+Clogs+Black+43+%28Men+10-10.&tbm=shop,N,https://www.amazon.com/dp/B0C7G5XX42?psc=1,Not Found,Not Found,,,,,N,V,9277841594601634601
Birkenstock Unisex Arizona Soft Footbed Black Sandals - 7-7.5 2A(N) US Women,6431,11432,105,99,104,$184.40,$111.23,A2LYVF42GM0BN2,4,B00APYOEA8,736399203349,736399203349,B00BUQ4ADQ,Birkenstock,yes,GB0736399203349,https://www.google.com/search?q=0736399203349+Birkenstock+Unisex+Arizona+Soft+Footbed+Black+Sandals+-+7-7.5+2A%28N%29+US+Women&tbm=shop,N,https://www.amazon.com/dp/B00APYOEA8?psc=1,Not Found,Not Found,,,,,N,V,9269795913353164665
"Birkenstock Women's Spring/Summer 20 Sandals, Graceful Pearl White, 7",397672,458262,99,1,91.8,$165.95,$112.47,A39LCK1QJ9WKOB,3,B00432770C,4.04E+12,4040714891538,B073GX55DY,Birkenstock,yes,GB4040714891538,https://www.google.com/search?q=4040714891538+Birkenstock+Women%27s+Spring%2FSummer+20+Sandals%2C+Graceful+Pearl+White%2C+7&tbm=shop,N,https://www.amazon.com/dp/B00432770C?psc=1,"https://www.google.com/shopping/product/15851094194800905298/offers?q=4040714891538&prds=cid:15851094194800905298,cond:1",Footwear Express,99.95,169.91,188.91,,N,V,9259532939739130150
Birkenstock 1012478330 Arizona Elec Copper Bf N 30,1312748,1218720,79.95,7,79.95,$79.95,$79.95,A1C20BH4U0AX41,3,B07FBKTDN9,886457348014,886457348014,B008U4IHFI,Birkenstock,no,GB0886457348014,https://www.google.com/search?q=0886457348014+Birkenstock+1012478330+Arizona+Elec+Copper+Bf+N+30&tbm=shop,Y,https://www.amazon.com/dp/B07FBKTDN9?psc=1,"https://www.google.com/shopping/product/1600924120325820666/offers?q=0886457348014&prds=cid:1600924120325820666,cond:1",Not Found,,,,,N,V,9246930089156267341
Birkenstock 1017825140 Buckley- Black Sd R 40,3320378,3647445,149.95,2,149.95,$267.40,$150.11,A2F3U3NJJC3IJO,1,B09MTL8RZJ,822698425121,822698425121,B0CYYWV2NL,Birkenstock,no,GB0822698425121,https://www.google.com/search?q=0822698425121+Birkenstock+1017825140+Buckley-+Black+Sd+R+40&tbm=shop,Y,https://www.amazon.com/dp/B09MTL8RZJ?psc=1,"https://www.google.com/shopping/product/14522927823399991457/offers?q=0822698425121&prds=cid:14522927823399991457,cond:1",BIRKENSTOCK,155.95,265.11,294.75,,N,V,9242728688947159501
Birkenstock 66047138 Boston Black Suede SFB 38,35900,26515,159.31,3,156.98,$267.62,$157.95,A1QFV54JFUWZAD,3,B000GLK8TQ,809410382962,809410382962,B000HDNWFK,Birkenstock,yes,GB0809410382962,https://www.google.com/search?q=0809410382962+Birkenstock+66047138+Boston+Black+Suede+SFB+38&tbm=shop,N,https://www.amazon.com/dp/B000GLK8TQ?psc=1,Not Found,Not Found,,,,,N,V,9241079632136967355
Birkenstock 1017044336 Arizona ACTV Lime Eva N 36,6017,1551069,44,5,44,$114.23,$87.26,A2NAYECE018437,3,B08J1CMP2B,822698199145,822698199145,B001EJNMXS,Birkenstock,yes,GB0822698199145,https://www.google.com/search?q=0822698199145+Birkenstock+1017044336+Arizona+ACTV+Lime+Eva+N+36&tbm=shop,Y,https://www.amazon.com/dp/B08J1CMP2B?psc=1,"https://www.google.com/shopping/product/16870360702028011800/offers?q=0822698199145&prds=cid:16870360702028011800,cond:1",Trina Turk,44.99,76.48,85.03,,N,V,9236299572528030102
Birkenstock Boston Fur Black Suede 5 US Womens / 3 US Mens,748225,537886,164.95,2,164.95,$317.38,$269.24,A2PM2LFH21HQNQ,1,B00T5YZBE2,4.05E+12,4052001538279,B0CQMZRPX9,Birkenstock,yes,GB4052001538279,https://www.google.com/search?q=4052001538279+Birkenstock+Boston+Fur+Black+Suede+5+US+Womens+%2F+3+US+Mens&tbm=shop,N,https://www.amazon.com/dp/B00T5YZBE2?psc=1,"https://www.google.com/shopping/product/4156567261003502084/offers?q=4052001538279&prds=cid:4156567261003502084,cond:1",NEON,204.99,348.48,387.43,,N,V,9223348657010588511
Birkenstock 1012478328 Arizona Elec Copper Bf N 28,1580823,1316476,49.99,1,49.99,$79.95,$79.90,A39BYP53PD01TR,2,B07FBJN5QF,886457347994,886457347994,B008U4IHFI,Birkenstock,yes,GB0886457347994,https://www.google.com/search?q=0886457347994+Birkenstock+1012478328+Arizona+Elec+Copper+Bf+N+28&tbm=shop,Y,https://www.amazon.com/dp/B07FBJN5QF?psc=1,"https://www.google.com/shopping/product/18403276379928082024/offers?q=0886457347994&prds=cid:18403276379928082024,cond:1",DICK'S Sporting Goods,109.99,186.98,207.88,,N,V,9221264645468330145
Birkenstock 1019055138 Honolulu Purple Fog Eva R 38,726441,1200171,79.95,4,79.95,$140.00,$79.95,A1C20BH4U0AX41,3,B08P25X8T3,822698701829,822698701829,B0CWNXBXG7,Birkenstock,yes,GB0822698701829,https://www.google.com/search?q=0822698701829+Birkenstock+1019055138+Honolulu+Purple+Fog+Eva+R+38&tbm=shop,Y,https://www.amazon.com/dp/B08P25X8T3?psc=1,"https://www.google.com/shopping/product/3703421619564010123/offers?q=0822698701829&prds=cid:3703421619564010123,cond:1",Stan's Fit For Your Feet,49.9,84.83,94.31,,N,V,9217632076019137916
